temperature, L2
1053.27, 0.116789
1113.1, 0.0130102
1591.45, 0.0784659
1588.37, 0.0149927
1455.65, 0.0107294
1847.47, 0.0179359
2045.47, 0.00546126
1541.8, 0.00903412
2156.56, 0.550208
1962.2, 0.0370318
1421.66, 0.0280244
2317.94, 0.0288285
1668.7, 0.005136
2051.65, 0.48314
1838.69, 0.0484632
1161.66, 0.223078
1280.05, 0.0338265
2046.27, 0.0081116
2023.04, 0.00365164
2046.94, 0.104778
2201.71, 0.0385911
2274.06, 0.00912659
2030.98, 0.00948266
1189.74, 0.00822414
1783.32, 0.0391598
1394.06, 0.0234681
1793.45, 0.082827
1205.2, 0.0137268
1066.49, 0.0158474
1657.92, 0.00355346
2214.63, 0.00954025
1105.41, 0.0278957
1592.71, 0.0074778
2286.83, 0.104842
1747.8, 0.048763
2030.08, 0.00583169
1525.37, 0.00640779
1168.21, 0.0236742
1281.28, 0.00885499
2404.68, 0.008062
1073.22, 0.0262396
2154.17, 0.0124174
1064.23, 0.038674
1448.54, 0.0115492
1538.9, 0.00544631
1792.23, 0.00843715
2205.17, 0.0191002
1752.31, 0.00409104
1650.79, 0.00396412
1662.66, 0.0042674
2319.25, 0.0133837
2292.35, 0.0182895
2004.04, 0.0118449
1601.24, 0.0148613
1711.63, 0.0100654
2138.67, 0.0159321
2139.33, 0.00323414
1537.64, 0.00473641
1231.51, 0.0445647
2430.92, 0.00530387
2261.79, 0.0603371
1943.72, 0.0135405
1150.51, 0.173993
1790.74, 0.0355055
2055.29, 0.00853318
2433.43, 0.0132487
2075.59, 0.0158195
1262.32, 0.0121337
1334.83, 0.0065228
2421.83, 0.00662592
2360.1, 0.00437592
1270.75, 0.00874059
1201.93, 0.0130513
1828.42, 0.00565584
1027.86, 0.0123713
1095.62, 0.035666
2043.43, 0.00469202
2119.86, 0.00522631
1001.67, 0.0219593
1008.5, 0.0982279
1446.05, 0.0126468
1697.76, 0.00407156
2194.16, 0.0094352
1843.52, 0.0340026
2314.39, 0.00553846
2197.51, 0.0111692
2223.04, 0.00977511
1662.89, 0.0145796
2238.97, 0.00682706
1731.24, 0.00445594
1257.41, 0.00663744
1687.73, 0.00336288
1818.42, 0.00692694
2239.09, 0.00704018
2304.15, 0.00443674
1984.83, 0.0255323
1341.67, 0.0457418
2224.1, 0.00828673
1550.38, 0.0357744
1484.69, 0.00636729
2214.15, 0.0123066
2074.6, 0.00355573
1529.47, 0.0135889
1365.91, 0.0145992
2068.58, 0.00535867
2497.82, 0.00776915
2225.09, 0.00678176
2136.02, 0.0081755
1122.06, 0.0148123
1609.61, 0.0319835
2080.16, 0.0522143
1394.03, 0.183251
1086.49, 0.0122617
2116.1, 0.00309476
2092.44, 0.0525919
2398.64, 0.0930373
1622.66, 0.00646682
2072.8, 0.00759503
2235, 0.00747078
1952.02, 0.00869947
2249.61, 0.00896479
1302.12, 0.0309881
1962.02, 0.0148866
1670.26, 0.00597265
2195.4, 0.0129989
2104.5, 0.00598097
1148.6, 0.0123562
1489.87, 0.00460936
1181.5, 0.0081087
2293.31, 0.075547
1981.8, 0.00926513
1634.66, 0.00613212
1209.18, 0.00748605
1478.21, 0.0476013
1060.03, 0.289387
2203.8, 0.0109522
2159.68, 0.00585405
1009.52, 0.00897728
1804.58, 0.0171827
2404.13, 0.0144709
1729.96, 0.00386876
1000.57, 0.0111813
1822.85, 0.212705
1898.8, 0.00417162
2092.47, 0.00506721
1411.03, 0.029808
2037.56, 0.0199806
2084.17, 0.00260521
2418.59, 0.00691367
2121.73, 0.00718961
2222.86, 0.00515056
1055.24, 0.0170439
2194.46, 0.00338826
1999.02, 0.00302622
1650.51, 0.00949836
2455.41, 0.0295107
1714.93, 0.00729964
1425.88, 0.0116099
1472.26, 0.0109888
2118.08, 0.00931085
1359.48, 0.0741596
1175.46, 0.0179826
1314.64, 0.033189
1069.84, 0.0255992
2157.74, 0.00348334
1526.01, 0.00589445
1454.6, 0.0134053
1664.94, 0.00470029
1307.37, 0.0145869
1006.73, 0.0223684
2156.83, 0.0114601
1319.58, 0.0286622
1093.59, 0.0107392
2293.34, 0.0124513
1314.17, 0.0200237
2255.58, 0.0250609
1918.99, 0.00879862
2437.06, 0.00848947
2389.21, 0.0267609
2153.06, 0.00819452
2314.21, 2.67105
1894.35, 0.0062358
2186.36, 0.00856834
1668.85, 0.0249909
1365.04, 0.0455884
2135.81, 0.0168994
1441.42, 0.00536314
1040.47, 0.0182572
1673.59, 0.260785
1905.1, 0.00698081
1834.92, 0.0141241
1738.65, 0.00579686
1311.24, 0.0109533
1484.79, 0.00560499
1232.65, 0.012716
1995.91, 0.0113172
2165.86, 0.0908217
2463.53, 0.031499
2350.41, 0.0258171
2404.39, 0.00767982
2442.14, 0.00718859
1970.92, 0.0390231
2026.43, 0.0133448
2159.03, 0.166308
1122.28, 0.0201824
1031.13, 0.0600735
1883.68, 0.0192682
1908.86, 0.00302368
2345.14, 0.00928278
2315.3, 0.00688806
1135.49, 0.02783
1503.44, 0.013824
1153.35, 0.0139985
1393.02, 0.0145682
1100.44, 0.116852
1185.68, 0.0331849
1769.79, 0.00858707
1722.82, 0.00329511
1311.56, 0.0103745
1505.91, 0.0179462
1460.73, 0.00500981
2092.73, 0.00684546
2156.81, 0.00531379
1105.72, 0.0288609
2029.87, 0.0798302
1900.5, 0.0109671
1607.72, 0.0120902
1565.51, 0.00937778
1374.03, 0.00870559
2324.94, 0.0122571
2387.62, 0.0151813
1701.25, 0.003425
1356.74, 0.0150283
1459.3, 0.0110437
1473.78, 0.0269761
1414.56, 0.0106523
1059, 0.0321064
2167.37, 0.014631
1237.94, 0.0114921
1528.98, 0.0137007
2023.75, 0.00357434
2442.63, 0.00548364
2064.84, 0.00670152
1262.71, 0.00576273
1161.55, 0.0185879
1415.18, 0.00951581
1244.21, 0.470017
2206.46, 0.0043393
1190.93, 0.0114983
1243.14, 0.00903336
1311.1, 0.050444
2412.09, 0.00829435
1121.65, 0.0237134
1014.65, 0.012849
2461.99, 0.00610666
1344.81, 0.0213164
